VCF0004,VCF0009z,VCF0101,VCF0104,VCF0105a,VCF0112,VCF0114,VCF0115,VCF0116,VCF0140,VCF0147,VCF0707
2012,2.5239,1,2,1,3,3.0,,7,5,1,2
2012,1.8754,2,2,1,4,4.0,,6,4,1,1
2012,1.4721,2,1,2,4,2.0,,1,3,7,0
2012,0.2033,1,2,1,3,2.0,,7,5,7,0
2012,0.2044,1,2,1,2,1.0,,7,2,7,0
2012,1.32,2,1,2,3,4.0,,1,6,1,0
2012,0.9514,1,2,6,3,1.0,,4,3,4,0
2012,1.5836,1,2,1,3,4.0,,8,6,1,0
2012,3.0116,2,2,6,4,5.0,,1,3,1,0
2012,0.3211,1,2,1,2,3.0,,1,3,1,0
2012,2.0778,2,2,5,2,3.0,,1,3,5,1
2012,1.5893,3,2,1,1,2.0,,5,3,5,1
2012,0.9757,3,2,4,3,2.0,,5,5,5,1
2012,1.0447,2,2,1,3,3.0,,5,6,3,1
2012,4.5699,1,2,2,4,1.0,,8,5,7,0
2012,1.6849,3,2,1,3,3.0,,5,6,7,1
2012,0.7349,3,2,1,4,5.0,,5,6,1,1
2012,1.3583,2,2,1,1,5.0,,1,6,1,2
2012,0.9446,1,2,2,3,1.0,,7,3,2,0
2012,1.8271,3,2,1,1,3.0,,6,3,2,0
2012,0.7901,3,2,1,4,4.0,,5,6,1,1
2012,0.4474,1,2,2,3,1.0,,7,5,1,1
2012,0.9801,2,2,1,3,4.0,,1,5,3,2
2012,1.7299,1,2,1,4,2.0,,8,6,7,1
2012,4.1465,1,1,5,4,2.0,,1,5,1,0
2012,2.15,1,2,1,3,4.0,,8,5,2,1
2012,0.8077,3,2,2,3,1.0,,5,2,3,0
2012,0.9061,1,1,5,4,3.0,,1,5,1,2
2012,0.1737,3,2,1,3,3.0,,5,2,1,0
2012,3.5503,2,2,1,4,3.0,,6,2,1,0
2012,0.3342,1,2,2,3,1.0,,8,5,4,0
2012,0.8361,2,2,1,2,3.0,,1,6,7,1
2012,3.4308,1,2,1,2,3.0,,8,5,2,1
2012,0.4619,2,2,5,4,3.0,,7,2,1,0
2012,0.8171,2,2,1,2,3.0,,1,5,1,0
2012,0.4653,3,2,6,4,2.0,,5,5,3,2
2012,0.1187,2,2,1,2,4.0,,1,5,1,0
2012,4.2368,2,1,2,2,3.0,,4,3,2,0
2012,0.5997,1,2,5,4,3.0,,1,2,1,0
2012,3.7417,2,2,1,3,3.0,,6,2,1,0
2012,1.5458,1,1,2,4,3.0,,4,6,2,0
2012,0.4995,1,2,1,3,3.0,,7,2,1,0
2012,1.4923,3,2,1,4,4.0,,5,5,1,1
2012,0.2893,2,1,5,4,1.0,,6,5,2,0
2012,1.4051,1,2,5,4,1.0,,1,2,2,0
2012,4.5794,1,1,2,1,5.0,,4,3,7,1
2012,0.6447,3,2,1,3,4.0,,5,6,1,1
2012,0.36700000000000005,2,1,5,2,4.0,,1,5,1,0
2012,1.5625,1,1,5,4,3.0,,1,3,2,0
2012,0.0386,1,1,5,4,1.0,,1,6,1,1
2012,2.7385,1,2,1,3,5.0,,1,6,1,1
2012,0.0297,3,2,5,3,2.0,,5,3,2,0
2012,2.2565,1,1,5,4,1.0,,2,2,7,0
2012,0.8932,2,2,1,1,4.0,,1,6,2,0
2012,0.9766,2,2,1,4,4.0,,1,5,1,2
2012,0.7691,2,2,1,4,1.0,,1,6,2,2
2012,0.6266,2,2,1,3,4.0,,1,6,3,0
2012,0.3456,1,2,5,4,1.0,,8,5,2,0
2012,1.1352,2,2,1,3,5.0,,1,6,1,1
2012,1.0596,2,2,1,3,4.0,,5,6,1,1
2012,1.5677,2,2,1,3,1.0,,1,3,7,0
2012,1.3404,2,2,1,3,3.0,,1,5,3,0
2012,1.4769,2,2,1,3,2.0,,6,3,1,0
2012,1.1169,3,2,1,4,3.0,,5,6,1,2
2012,0.6848,2,2,1,1,1.0,,7,6,2,2
2012,1.4435,1,2,1,4,4.0,,4,6,1,2
2012,0.8355,3,2,1,2,5.0,,5,6,1,1
2012,0.8457,2,2,2,2,1.0,,6,5,3,0
2012,1.8327,2,2,1,3,4.0,,1,3,1,0
2012,0.9186,2,2,1,3,5.0,,1,6,3,1
2012,0.0612,1,2,1,2,1.0,,1,5,3,1
2012,1.172,2,2,1,1,4.0,,7,5,1,1
2012,0.2643,2,2,5,3,1.0,,5,1,1,1
2012,0.9108,1,1,5,4,1.0,,4,2,3,0
2012,1.6151,2,2,2,1,2.0,,1,2,7,0
2016,0.8270000000000001,1,1,1,3,3.0,,1,3,1,0
2016,1.08,1,1,1,3,3.0,,1,6,2,2
2016,0.387,1,1,1,3,2.0,,1,3,2,0
2016,0.359,2,1,1,3,4.0,,1,3,1,0
2016,0.647,2,2,1,2,1.0,,1,3,3,1
2016,0.706,2,1,1,1,1.0,,1,6,1,2
2016,3.96,2,1,2,1,4.0,,1,2,1,1
2016,0.9620000000000001,2,2,1,1,5.0,,1,3,7,2
2016,0.976,2,1,6,3,3.0,,1,3,4,0
2016,0.618,1,2,1,3,3.0,,1,5,1,0
2016,2.146,2,2,1,3,2.0,,1,2,7,0
2016,0.5539999999999999,3,2,1,3,3.0,,5,5,5,0
2016,0.919,1,1,5,1,4.0,,1,6,7,2
2016,1.166,3,1,1,2,3.0,,1,5,1,0
2016,0.335,2,2,1,2,2.0,,1,6,3,1
2016,1.05,2,1,1,1,1.0,,6,3,2,0
2016,0.8079999999999999,2,1,5,3,4.0,,1,6,1,1
2016,0.242,3,1,1,4,3.0,,5,6,3,2
2016,1.76,1,2,1,1,4.0,,1,6,1,2
2016,1.393,3,2,1,4,4.0,,5,5,1,2
2016,0.8590000000000001,3,2,1,3,4.0,,5,3,5,0
2016,0.5379999999999999,1,2,1,4,1.0,,1,5,2,2
2016,2.7739999999999996,2,2,1,1,4.0,,1,5,1,2
2016,0.521,3,2,1,2,3.0,,5,6,5,2
2016,1.0290000000000001,2,1,6,3,3.0,,1,2,1,2
2016,0.843,1,1,4,1,2.0,,1,2,2,0
2016,0.215,3,0,1,3,3.0,,1,6,3,0
2016,0.9990000000000001,1,2,1,3,3.0,,1,3,7,0
2016,0.976,3,1,1,1,3.0,,5,6,1,1
2016,1.896,3,2,1,2,4.0,,5,3,1,0
2016,0.945,2,2,1,4,4.0,,1,6,1,0
2016,0.313,2,1,1,2,4.0,,1,6,1,0
2016,0.96,3,2,1,4,3.0,,5,5,1,2
2016,0.23,3,1,1,2,3.0,,5,6,1,0
2016,0.505,2,2,1,1,2.0,,1,6,4,0
2016,0.595,3,1,1,3,2.0,,1,6,7,1
2016,1.244,2,2,1,4,2.0,,4,3,2,0
2016,0.57,2,1,1,2,4.0,,1,4,1,2
2016,0.9129999999999999,2,1,5,1,1.0,,6,1,3,0
2016,2.073,1,2,2,3,4.0,,1,5,2,1
2016,1.163,0,0,1,3,0.0,,5,2,1,2
2016,0.23399999999999999,1,2,1,2,2.0,,1,4,2,0
2016,0.7559999999999999,2,2,2,3,3.0,,5,6,2,1
2016,0.7609999999999999,2,1,1,1,3.0,,1,4,2,0
2016,0.9390000000000001,2,2,1,2,3.0,,7,5,1,2
2016,1.2790000000000001,2,2,1,2,4.0,,1,6,1,1
2016,0.23399999999999999,1,2,5,3,3.0,,1,6,1,0
2016,0.51,2,1,1,3,3.0,,1,4,3,1
2016,0.9640000000000001,2,1,6,3,4.0,,1,0,7,0
2016,1.07,2,1,2,3,1.0,,1,2,1,1
2016,1.294,2,2,1,3,1.0,,1,4,3,0
2016,0.292,2,2,1,3,4.0,,1,6,3,1
2016,0.337,1,1,1,2,3.0,,1,5,3,0
2016,0.47700000000000004,2,1,1,2,4.0,,1,4,1,2
2016,0.618,2,2,1,3,4.0,,1,6,1,1
2016,1.6740000000000002,1,2,1,3,3.0,,1,5,7,0
2016,0.40399999999999997,3,2,5,3,2.0,,1,1,5,0
2016,0.34,2,1,5,1,1.0,,6,6,3,1
2016,0.614,2,2,1,1,3.0,,1,6,2,0
2016,1.014,2,1,1,2,3.0,,2,3,4,0
2016,0.49700000000000005,3,1,2,3,1.0,,5,5,5,1
2016,1.263,3,2,2,3,2.0,,6,5,3,1
2016,0.626,1,1,1,1,3.0,,1,6,2,2
2016,0.675,1,2,1,4,4.0,,7,6,1,2
2016,1.7209999999999999,2,2,1,3,1.0,,1,3,4,0
2016,0.7440000000000001,3,2,1,2,1.0,,1,4,1,0
2016,5.127999999999999,2,1,1,1,4.0,,1,6,1,1
2016,1.656,1,2,1,3,2.0,,1,3,7,0
2016,0.516,1,2,1,3,1.0,,1,3,3,0
2016,0.374,2,1,1,3,3.0,,1,5,2,0
2016,0.413,2,2,5,4,2.0,,2,2,3,0
2016,0.505,3,2,2,3,3.0,,5,6,5,1
2016,1.486,2,1,6,3,4.0,,1,5,1,1
2016,0.223,2,2,5,4,1.0,,1,6,3,1
2016,1.032,1,2,5,4,1.0,,7,2,7,1
2016,0.513,0,1,3,4,3.0,,1,3,1,0
2016,0.311,2,2,1,3,4.0,,1,5,1,1
2016,0.5710000000000001,2,1,1,2,3.0,,1,5,1,2
2016,1.3219999999999998,2,2,1,2,2.0,,1,3,1,0
2016,1.03,3,2,2,3,1.0,,5,3,7,1
2016,0.643,3,1,1,3,3.0,,5,6,1,0
2016,0.253,3,2,5,4,1.0,,1,5,4,0
2016,1.9040000000000001,2,1,1,2,2.0,,6,3,1,1
2016,0.311,3,2,5,4,3.0,,5,6,2,0
2016,0.392,2,1,2,1,4.0,,1,6,3,1
2016,1.015,1,1,1,2,1.0,,1,6,7,0
2016,0.596,3,1,1,2,3.0,,5,6,1,1
2016,1.248,2,1,1,1,4.0,,1,6,1,0
2016,0.818,3,2,1,4,3.0,,7,3,5,2
2016,0.312,2,2,1,3,4.0,,7,5,1,0
2016,0.8009999999999999,3,1,1,2,3.0,,5,6,7,0
2016,1.58,2,2,2,3,1.0,,1,5,1,0
2016,0.359,2,1,5,3,0.0,,2,3,1,0
2016,0.368,1,1,1,4,4.0,,1,5,1,1
2016,1.149,1,2,6,3,3.0,,8,6,1,2
2016,0.966,2,1,1,2,4.0,,1,3,1,2
2016,0.672,1,2,1,2,4.0,,1,3,7,0
2016,0.326,3,1,5,4,2.0,,1,1,1,0
2016,0.311,3,2,1,2,3.0,,5,6,3,0
2016,0.479,1,2,1,2,4.0,,7,5,1,2
2016,0.5670000000000001,2,2,1,3,4.0,,1,6,1,1
2016,1.661,2,2,1,1,4.0,,1,6,1,1
2016,1.401,2,1,1,3,4.0,,1,3,1,0
2016,2.108,1,2,1,4,3.0,,1,6,7,1
2016,0.866,3,1,1,3,1.0,,5,2,1,0
2016,0.6779999999999999,3,2,6,1,1.0,,4,1,5,1
2016,1.138,2,1,1,1,4.0,,1,6,1,1
2016,0.968,2,1,1,2,3.0,,1,3,7,2
2016,0.654,3,2,1,4,2.0,,5,4,3,1
2016,1.123,1,1,5,3,1.0,,6,3,2,0
2016,1.048,1,2,1,4,3.0,,1,5,1,0
2016,1.375,2,2,1,3,4.0,,4,5,1,2
2016,0.8590000000000001,3,1,6,3,3.0,,5,6,3,2
2016,1.3780000000000001,1,1,5,3,4.0,,8,5,2,0
2016,0.557,1,1,5,4,3.0,,4,3,2,0
2016,1.88,3,2,1,1,2.0,,5,3,7,2
2016,1.242,2,1,1,3,4.0,,1,3,1,2
2016,0.46399999999999997,2,1,5,4,3.0,,1,6,7,1
2016,1.054,2,2,1,3,3.0,,1,3,1,0
2016,1.4609999999999999,1,2,1,3,3.0,,1,5,2,2
2016,0.146,3,2,1,2,1.0,,5,4,5,0
2016,1.014,2,2,5,3,4.0,,1,4,1,0
2016,0.943,1,2,3,4,3.0,,1,3,1,2
2016,0.514,3,2,1,4,0.0,,7,4,5,0
2016,0.513,1,1,1,4,3.0,,1,3,2,0
2016,0.303,1,2,5,3,2.0,,1,5,3,0
2016,0.607,1,2,1,3,4.0,,1,6,1,0
2016,0.691,2,1,1,3,1.0,,1,5,1,2
2016,0.616,1,1,1,4,4.0,,1,4,1,0
2016,1.3319999999999999,2,2,5,4,4.0,,1,3,1,0
2016,1.296,3,1,1,3,1.0,,5,3,5,0
2016,1.5330000000000001,2,2,1,1,1.0,,1,0,1,0
2016,0.42200000000000004,3,2,1,2,2.0,,5,3,5,2
2016,0.317,3,2,1,3,3.0,,1,4,5,2
2016,1.714,2,1,1,1,4.0,,1,6,1,1
2016,0.862,2,1,1,3,4.0,,1,6,7,1
2016,1.147,2,2,1,2,1.0,,4,6,2,1
2016,1.8969999999999998,1,2,1,3,2.0,,8,6,2,0
2016,0.402,3,2,1,3,1.0,,7,5,5,0
2016,0.882,2,2,1,3,3.0,,1,3,3,2
2016,0.7609999999999999,2,2,1,4,3.0,,1,6,7,1
2016,0.295,3,2,1,3,1.0,,5,6,2,2
2016,0.4,2,1,5,4,0.0,,1,3,1,0
2016,0.213,3,2,1,2,1.0,,5,5,5,2
2016,0.38,2,1,5,3,1.0,,1,2,3,0
2016,0.826,2,1,1,4,3.0,,1,6,1,1
2016,0.589,1,1,1,3,2.0,,1,3,1,0
2016,1.295,3,1,1,1,1.0,,5,3,1,0
2016,0.39,3,2,2,3,3.0,,5,6,5,0
2016,0.6609999999999999,2,1,1,4,4.0,,1,6,1,1
2016,1.244,3,1,1,1,1.0,,5,1,1,1
2016,0.772,2,0,1,3,4.0,,1,6,1,1
2016,0.315,2,2,1,2,4.0,,1,5,7,2
2016,0.5870000000000001,3,1,2,3,3.0,,5,3,1,1
2016,0.82,3,1,1,3,3.0,,5,6,1,1
2016,0.364,2,2,1,1,4.0,,1,5,3,2
2016,1.36,2,1,1,2,2.0,,1,4,7,0
2016,0.435,2,2,6,4,3.0,,1,5,2,1
2016,0.914,1,1,1,3,4.0,,8,4,2,2
2016,0.728,2,1,5,1,3.0,,1,4,3,1
2016,0.9740000000000001,3,2,1,1,4.0,,1,6,1,1
2016,1.0,1,2,1,3,2.0,,1,6,7,1
2016,2.977,2,1,1,2,2.0,,4,2,1,0
2016,1.018,2,1,5,2,3.0,,8,6,1,1
2016,1.4509999999999998,1,1,2,3,3.0,,1,3,1,0
2016,0.941,1,2,4,3,4.0,,7,3,1,2
2016,0.24600000000000002,2,2,1,2,2.0,,4,5,7,2
2016,0.308,3,0,1,3,3.0,,1,6,5,2
2016,0.456,2,2,1,4,4.0,,1,6,2,0
2016,0.5539999999999999,3,2,1,2,4.0,,5,5,1,0
2016,1.828,3,2,1,1,2.0,,5,5,1,0
2016,0.261,2,2,1,3,4.0,,1,6,1,2
2016,0.7240000000000001,2,1,1,4,3.0,,1,5,2,2
2016,0.522,1,1,5,4,1.0,,1,5,1,0
2016,1.3940000000000001,2,2,1,1,5.0,,1,6,1,0
2016,0.42100000000000004,3,2,1,3,3.0,,1,3,5,1
2016,0.221,3,1,1,3,3.0,,5,6,5,2
2016,0.289,1,1,3,1,3.0,,1,6,1,0
2016,0.509,2,2,2,3,1.0,,7,3,5,0
2016,0.768,1,1,1,3,4.0,,1,3,1,0
2016,0.624,1,1,1,2,3.0,,1,5,7,1
2016,1.239,1,1,1,4,2.0,,1,5,7,0
2016,0.617,2,1,1,2,4.0,,1,6,7,0
2016,1.112,2,2,1,1,4.0,,5,6,1,2
2016,1.607,2,2,2,3,3.0,,4,3,3,0
2016,0.324,2,2,4,4,2.0,,1,5,5,1
2016,2.371,1,2,6,3,1.0,,8,1,2,1
2016,0.337,3,1,2,3,1.0,,1,2,1,0
2016,4.1610000000000005,3,2,1,2,1.0,,7,3,1,2
2016,3.7230000000000003,2,1,1,4,3.0,,1,5,1,2
2016,0.865,1,1,6,2,1.0,,4,3,2,0
2016,1.5230000000000001,1,1,1,2,1.0,,1,5,2,0
2016,0.161,3,1,5,4,3.0,,5,5,5,2
2016,0.746,1,2,1,4,2.0,,1,3,2,1
2016,0.7979999999999999,2,1,1,2,3.0,,1,3,3,0
2016,2.125,1,2,1,4,1.0,,1,4,2,0
2016,0.203,3,1,1,3,2.0,,5,5,3,0
2016,1.5090000000000001,1,2,5,4,2.0,,4,2,7,0
2016,1.115,2,2,6,3,4.0,,1,6,1,0
2016,1.963,2,1,1,3,4.0,,1,5,1,0
2016,0.175,3,2,1,3,2.0,,5,2,5,0
2016,0.652,3,2,5,3,4.0,,5,6,1,0
2016,0.233,2,2,1,2,4.0,,1,5,1,0
2016,1.137,2,1,1,3,4.0,,1,6,1,2
2016,0.7809999999999999,2,1,1,3,4.0,,1,5,1,2
2016,1.284,3,2,1,4,4.0,,1,4,1,2
2016,0.488,2,2,1,3,3.0,,1,6,2,2
2016,1.926,1,1,1,3,4.0,,1,6,2,2
2016,1.193,2,1,2,3,2.0,,1,3,1,1
2016,1.4609999999999999,1,2,2,3,4.0,,1,3,2,1
2016,0.298,1,1,1,3,2.0,,1,6,2,1
2016,1.3030000000000002,2,2,1,3,3.0,,1,6,1,2
2016,0.313,3,2,1,4,3.0,,5,6,3,1
2016,0.66,3,1,1,2,4.0,,1,6,1,2
2016,2.445,1,2,1,4,1.0,,1,5,2,0
2016,0.19699999999999998,3,2,1,3,2.0,,5,4,3,1
2016,2.614,3,2,1,2,4.0,,5,3,1,0
2016,1.028,2,2,3,1,4.0,,1,6,5,1
2016,1.023,2,1,1,4,4.0,,1,5,1,2
2016,0.385,1,1,1,3,2.0,,8,6,2,1
2016,0.912,3,1,1,2,3.0,,5,5,1,1
2016,0.643,3,1,1,3,1.0,,5,6,1,0
2016,1.645,3,2,1,1,4.0,,5,6,1,2
2016,0.7020000000000001,1,1,5,3,3.0,,1,3,1,0
2016,0.821,2,1,1,3,3.0,,1,4,1,2
2016,0.9540000000000001,3,2,1,2,4.0,,5,6,1,2
2016,0.24600000000000002,3,1,1,3,3.0,,5,6,5,2
2016,0.26899999999999996,3,2,1,4,1.0,,5,5,5,0
2016,0.18100000000000002,1,1,1,3,1.0,,6,6,3,0
2016,1.167,2,1,1,2,2.0,,1,3,7,0
2016,0.381,2,2,2,3,3.0,,1,6,3,1
2016,1.193,2,2,1,4,5.0,,7,6,1,1
2016,1.105,3,2,1,2,3.0,,5,6,3,0
2016,0.34600000000000003,0,2,5,4,3.0,,1,4,3,1
2016,0.49200000000000005,2,1,1,2,4.0,,1,6,1,2
2016,1.188,2,2,1,3,4.0,,1,6,1,2
2016,0.419,2,2,1,2,0.0,,7,6,1,0
2016,1.538,3,2,1,3,4.0,,5,5,1,2
2016,0.718,3,1,1,3,4.0,,5,6,5,2
2016,0.848,2,2,1,3,1.0,,1,6,1,2
2016,0.431,2,2,6,1,1.0,,1,2,3,0
2016,0.297,3,2,5,3,0.0,,5,5,3,1
2016,1.656,2,1,5,4,3.0,,6,3,1,0
2016,0.5539999999999999,1,1,5,3,4.0,,8,5,2,0
2016,1.0170000000000001,2,0,1,3,3.0,,1,3,1,2
2016,1.2790000000000001,2,2,1,2,4.0,,1,5,1,2
2016,1.8619999999999999,1,1,2,1,3.0,,1,6,2,1
2016,0.91,2,1,1,3,4.0,,1,6,1,0
2016,0.536,1,1,6,4,1.0,,1,5,2,1
2016,1.556,2,1,1,2,4.0,,1,3,1,2
2016,0.8440000000000001,2,2,2,3,3.0,,5,2,1,1
2016,0.363,1,2,3,1,4.0,,4,5,1,0
2016,0.363,2,1,5,4,4.0,,1,6,2,1
2016,0.7170000000000001,2,2,6,3,4.0,,1,5,1,0
2016,0.875,1,2,1,4,4.0,,1,6,1,0
2016,1.033,2,1,2,3,2.0,,1,4,3,0
2016,0.387,1,1,1,2,3.0,,1,6,2,0
2016,0.6890000000000001,2,2,5,3,4.0,,1,5,1,0
2016,0.342,3,1,6,2,0.0,,1,0,5,0
2016,0.418,2,1,5,3,1.0,,6,6,2,0
2016,0.37200000000000005,1,2,1,3,3.0,,1,6,2,1
2016,0.536,3,2,2,3,1.0,,4,6,7,0
2016,0.991,2,2,1,3,4.0,,1,6,1,1
2016,1.354,2,1,1,4,4.0,,1,3,1,2
2016,0.737,2,2,1,2,5.0,,7,5,1,0
2016,0.419,3,1,1,2,2.0,,5,3,1,2
2016,0.419,3,0,1,1,2.0,,5,2,5,0
2016,0.807,1,1,1,3,2.0,,1,3,7,0
2016,0.623,1,2,2,2,3.0,,1,5,2,0
2016,0.131,2,2,1,2,1.0,,6,2,3,0
2016,0.642,1,2,5,3,3.0,,1,3,2,0
2016,2.004,2,1,1,3,3.0,,1,3,1,0
2016,0.9179999999999999,3,2,1,3,1.0,,5,6,1,2
2016,2.637,1,2,2,3,2.0,,1,5,7,0
2016,0.745,3,0,1,1,3.0,,5,3,5,1
2016,0.392,1,2,1,2,1.0,,6,5,2,0
2016,0.583,2,2,1,3,4.0,,7,5,1,2
2016,1.4380000000000002,2,1,6,4,4.0,,1,2,2,0
2016,0.7859999999999999,3,2,1,2,3.0,,5,6,2,2
2016,0.5820000000000001,1,1,1,3,2.0,,1,5,1,2
2016,0.47200000000000003,1,2,5,3,3.0,,1,6,2,1
2016,0.475,2,1,1,2,3.0,,1,3,1,2
2016,1.709,2,2,1,3,4.0,,1,6,1,2
2016,0.33899999999999997,3,1,1,2,3.0,,5,2,3,2
2016,1.73,1,1,2,3,2.0,,1,3,7,0
2016,2.001,1,1,1,2,4.0,,1,6,7,0
2016,0.958,0,2,1,1,1.0,,5,6,1,0
2016,2.171,1,2,5,2,3.0,,1,3,7,1
2016,0.77,2,2,1,3,4.0,,7,5,1,0
2016,1.6230000000000002,2,1,1,2,4.0,,1,5,1,0
2016,0.563,3,2,1,1,3.0,,1,3,1,1
2016,0.6809999999999999,3,2,1,2,1.0,,5,1,5,0
2016,3.0069999999999997,1,2,2,3,3.0,,1,3,2,1
2016,1.4269999999999998,2,2,2,3,2.0,,1,3,7,0
2016,0.612,1,1,1,2,2.0,,1,5,2,0
2016,1.462,2,1,1,3,4.0,,5,4,1,0
2016,3.592,2,1,5,2,3.0,,1,3,2,0
2016,0.542,1,1,1,2,2.0,,1,3,2,0
2016,0.635,2,1,5,4,3.0,,1,1,1,0
2016,4.647,3,1,1,4,1.0,,1,3,1,1
2016,2.102,1,1,1,3,3.0,,1,5,2,2
2016,2.9419999999999997,2,2,5,1,3.0,,6,4,7,2
2016,0.252,3,1,5,3,3.0,,5,6,3,1
2016,0.638,2,1,1,2,4.0,,1,5,1,2
2016,0.276,1,2,5,4,1.0,,1,3,2,0
2016,1.734,1,2,1,3,4.0,,1,6,2,0
2016,0.638,1,1,1,3,2.0,,1,3,1,0
2016,0.532,1,2,1,2,2.0,,1,6,1,0
2016,0.292,3,1,6,3,2.0,,5,2,1,1
2016,0.782,2,2,1,2,3.0,,1,6,1,0
2016,0.5920000000000001,1,2,2,3,1.0,,4,2,2,1
2016,0.43700000000000006,3,1,1,3,2.0,,5,5,2,0
2016,2.292,2,1,1,4,4.0,,1,2,1,0
2016,0.34299999999999997,3,2,1,3,3.0,,5,3,5,2
2016,0.86,1,1,2,3,2.0,,1,3,1,0
2016,1.127,2,0,5,3,4.0,,1,6,1,2
2016,0.569,1,2,1,2,4.0,,1,6,1,2
2016,0.375,2,2,5,4,2.0,,2,5,0,0
2016,0.789,2,2,1,3,4.0,,1,6,3,1
2016,1.317,2,1,5,1,4.0,,1,3,1,0
2016,1.6119999999999999,2,2,1,1,5.0,,1,6,1,2
2016,2.016,2,2,1,1,2.0,,1,3,7,0
2016,0.76,2,1,1,3,3.0,,1,6,1,1
2016,0.478,1,1,3,2,4.0,,1,6,2,0
2016,1.192,2,2,1,2,4.0,,1,6,1,1
2016,0.96,2,1,1,3,4.0,,1,6,1,2
2016,1.345,3,1,5,4,4.0,,5,6,1,2
2016,0.278,3,2,1,2,1.0,,1,5,5,2
2016,0.653,2,1,1,3,3.0,,1,4,1,2
2016,1.381,1,1,2,2,1.0,,1,6,7,1
2016,0.675,2,2,1,4,3.0,,1,6,2,0
2016,0.361,2,1,1,2,3.0,,1,5,1,2
2016,0.298,3,2,5,3,1.0,,5,4,5,0
2016,1.4140000000000001,2,2,2,3,2.0,,1,3,7,0
2016,0.457,2,2,5,3,3.0,,1,2,4,0
2016,0.618,2,1,1,2,1.0,,7,5,7,1
2016,0.672,2,2,1,3,4.0,,7,6,1,0
2016,1.4980000000000002,2,2,1,4,4.0,,5,6,1,1
2016,1.19,3,2,3,1,1.0,,5,6,5,0
2016,0.405,1,1,3,4,2.0,,1,5,2,1
2016,0.693,0,1,5,3,3.0,,1,4,0,1
2016,0.691,2,2,2,3,4.0,,1,5,2,0
2016,1.192,2,1,1,3,2.0,,1,5,2,0
2016,0.41100000000000003,2,2,1,3,3.0,,1,6,3,1
2016,0.774,2,2,1,3,2.0,,6,4,3,2
2016,0.884,2,2,1,3,1.0,,1,6,1,2
2016,1.801,2,2,1,3,1.0,,6,3,3,0
2016,0.602,3,1,1,3,4.0,,5,5,1,2
2016,1.679,2,2,2,3,1.0,,6,3,3,0
2016,0.7759999999999999,2,2,1,1,5.0,,1,6,1,1
2016,0.08900000000000001,3,1,1,3,1.0,,5,5,1,0
2016,0.35600000000000004,2,1,1,4,4.0,,1,6,3,1
2016,0.9329999999999999,2,1,1,3,5.0,,1,6,1,0
2016,0.875,2,2,6,4,3.0,,1,6,3,1
2016,1.788,2,2,1,3,4.0,,7,6,1,2
2016,0.84,1,1,1,2,5.0,,1,5,7,2
2016,0.826,2,1,1,1,4.0,,1,6,1,0
2016,0.654,2,2,1,1,1.0,,4,6,2,0
2016,0.865,2,1,1,4,4.0,,1,6,1,1
2016,2.542,3,2,1,3,3.0,,5,2,1,2
2016,1.274,1,1,1,4,3.0,,8,5,1,1
2016,2.4290000000000003,2,2,2,3,3.0,,1,3,1,0
2016,0.735,3,1,1,2,4.0,,5,6,1,1
2016,1.557,1,2,1,3,4.0,,4,6,2,1
2016,1.09,3,2,1,3,1.0,,7,6,1,0
2016,0.575,1,2,1,2,1.0,,4,3,2,0
2016,0.342,2,2,1,2,2.0,,1,6,3,0
2016,1.23,2,1,2,3,2.0,,6,4,3,2
2016,0.262,2,1,1,2,4.0,,5,6,5,1
2016,0.255,2,2,2,3,2.0,,1,5,4,1
2016,0.792,2,1,1,3,4.0,,1,6,1,2
2016,0.831,1,2,3,2,5.0,,1,6,1,2
2016,1.8,3,2,1,2,3.0,,5,3,5,0
2016,0.915,2,1,1,3,4.0,,1,5,1,2
2016,1.7830000000000001,2,1,2,3,2.0,,6,2,7,1
2016,0.43799999999999994,2,1,5,4,3.0,,1,1,1,0
2016,1.216,2,2,1,4,4.0,,1,6,1,1
2016,0.474,1,1,1,4,4.0,,1,6,1,2
2016,0.634,2,1,1,3,4.0,,1,6,1,1
2016,1.04,2,1,1,3,3.0,,1,6,1,2
2016,0.866,2,2,2,3,3.0,,5,6,1,0
2016,2.697,1,1,1,4,3.0,,1,3,1,2
2016,0.618,2,0,1,3,3.0,,1,6,1,1
2016,1.159,3,1,1,1,3.0,,5,5,1,1
2016,1.062,3,1,1,4,2.0,,1,3,5,2
2016,0.81,2,2,2,3,3.0,,1,6,1,1
2016,1.057,2,2,1,3,4.0,,1,6,1,1
2016,0.379,2,1,1,3,1.0,,1,6,1,2
2016,0.266,2,2,1,3,3.0,,1,5,2,2
2016,1.185,1,1,1,4,4.0,,1,6,1,0
2016,0.335,0,1,3,1,5.0,,1,6,1,2
2016,0.764,2,2,1,4,3.0,,1,3,3,2
2016,3.64,3,0,1,2,2.0,,5,3,1,2
2016,1.021,2,2,3,4,4.0,,1,4,2,0
2016,0.31,3,2,2,3,3.0,,5,6,5,1
2016,0.826,2,2,1,3,5.0,,7,6,1,2
2016,0.364,3,2,6,3,1.0,,6,4,5,1
2016,0.758,2,1,1,3,5.0,,1,4,1,2
2016,0.565,2,2,1,4,1.0,,6,6,2,1
2016,0.35,1,1,1,1,2.0,,1,4,2,0
2016,1.3840000000000001,3,2,1,1,1.0,,5,6,4,2
2016,1.431,2,2,5,4,3.0,,4,4,1,1
